Admission Type,Year,Admissions,Service Type,Hospital Admissions,Facility Type,Number of Beds,Admissions per Bed,Overcapacity
    Tan Tock Seng Hospital,2020,49976,Polyclinics,5992676,Nursing Homes,16221,3.0809444547191913,No
    Tan Tock Seng Hospital,2020,49976,Dental Clinics,701924,Acute Hospitals,11545,4.3288003464703335,No
    Tan Tock Seng Hospital,2020,49976,Dental Clinics,701924,Psychiatric Hospitals,1950,25.62871794871795,Yes
    Tan Tock Seng Hospital,2020,49976,Dental Clinics,701924,Community Hospitals,2069,24.154664088931852,Yes
    Tan Tock Seng Hospital,2020,49976,Dental Clinics,701924,Nursing Homes,16221,3.0809444547191913,No
    Tan Tock Seng Hospital,2020,49976,Day Surgeries,313483,Acute Hospitals,11545,4.3288003464703335,No
    Tan Tock Seng Hospital,2020,49976,Day Surgeries,313483,Psychiatric Hospitals,1950,25.62871794871795,Yes
    Tan Tock Seng Hospital,2020,49976,Day Surgeries,313483,Community Hospitals,2069,24.154664088931852,Yes
    Tan Tock Seng Hospital,2020,49976,Day Surgeries,313483,Nursing Homes,16221,3.0809444547191913,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Acute Hospitals Admissions,556511,Acute Hospitals,11545,0.7298397574707666,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Acute Hospitals Admissions,556511,Psychiatric Hospitals,1950,4.321025641025641,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Acute Hospitals Admissions,556511,Community Hospitals,2069,4.072498791686805,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Acute Hospitals Admissions,556511,Nursing Homes,16221,0.5194500955551445,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Psychiatric Hospitals Admissions,8426,Acute Hospitals,11545,0.7298397574707666,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Psychiatric Hospitals Admissions,8426,Psychiatric Hospitals,1950,4.321025641025641,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Psychiatric Hospitals Admissions,8426,Community Hospitals,2069,4.072498791686805,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Psychiatric Hospitals Admissions,8426,Nursing Homes,16221,0.5194500955551445,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Community Hospitals Admissions,20852,Acute Hospitals,11545,0.7298397574707666,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Community Hospitals Admissions,20852,Psychiatric Hospitals,1950,4.321025641025641,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Community Hospitals Admissions,20852,Community Hospitals,2069,4.072498791686805,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Community Hospitals Admissions,20852,Nursing Homes,16221,0.5194500955551445,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Specialist Outpatient Clinics,4478648,Acute Hospitals,11545,0.7298397574707666,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Specialist Outpatient Clinics,4478648,Psychiatric Hospitals,1950,4.321025641025641,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Specialist Outpatient Clinics,4478648,Community Hospitals,2069,4.072498791686805,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Specialist Outpatient Clinics,4478648,Nursing Homes,16221,0.5194500955551445,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Accident & Emergency Departments,897402,Acute Hospitals,11545,0.7298397574707666,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Accident & Emergency Departments,897402,Psychiatric Hospitals,1950,4.321025641025641,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Accident & Emergency Departments,897402,Community Hospitals,2069,4.072498791686805,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Accident & Emergency Departments,897402,Nursing Homes,16221,0.5194500955551445,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Polyclinics,5992676,Acute Hospitals,11545,0.7298397574707666,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Polyclinics,5992676,Psychiatric Hospitals,1950,4.321025641025641,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Polyclinics,5992676,Community Hospitals,2069,4.072498791686805,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Polyclinics,5992676,Nursing Homes,16221,0.5194500955551445,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Dental Clinics,701924,Acute Hospitals,11545,0.7298397574707666,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Dental Clinics,701924,Psychiatric Hospitals,1950,4.321025641025641,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Dental Clinics,701924,Community Hospitals,2069,4.072498791686805,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Dental Clinics,701924,Nursing Homes,16221,0.5194500955551445,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Day Surgeries,313483,Acute Hospitals,11545,0.7298397574707666,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Day Surgeries,313483,Psychiatric Hospitals,1950,4.321025641025641,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Day Surgeries,313483,Community Hospitals,2069,4.072498791686805,No
    Institute Of Mental Health / Woodbridge Hospital,2020,8426,Day Surgeries,313483,Nursing Homes,16221,0.5194500955551445,No
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Acute Hospitals Admissions,556511,Acute Hospitals,11545,5.317540060632308,No
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Acute Hospitals Admissions,556511,Psychiatric Hospitals,1950,31.4825641025641,Yes
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Acute Hospitals Admissions,556511,Community Hospitals,2069,29.671822136297727,Yes
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Acute Hospitals Admissions,556511,Nursing Homes,16221,3.7846618580851983,No
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Psychiatric Hospitals Admissions,8426,Acute Hospitals,11545,5.317540060632308,No
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Psychiatric Hospitals Admissions,8426,Psychiatric Hospitals,1950,31.4825641025641,Yes
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Psychiatric Hospitals Admissions,8426,Community Hospitals,2069,29.671822136297727,Yes
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Psychiatric Hospitals Admissions,8426,Nursing Homes,16221,3.7846618580851983,No
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Community Hospitals Admissions,20852,Acute Hospitals,11545,5.317540060632308,No
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Community Hospitals Admissions,20852,Psychiatric Hospitals,1950,31.4825641025641,Yes
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Community Hospitals Admissions,20852,Community Hospitals,2069,29.671822136297727,Yes
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Community Hospitals Admissions,20852,Nursing Homes,16221,3.7846618580851983,No
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Specialist Outpatient Clinics,4478648,Acute Hospitals,11545,5.317540060632308,No
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Specialist Outpatient Clinics,4478648,Psychiatric Hospitals,1950,31.4825641025641,Yes
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Specialist Outpatient Clinics,4478648,Community Hospitals,2069,29.671822136297727,Yes
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Specialist Outpatient Clinics,4478648,Nursing Homes,16221,3.7846618580851983,No
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Accident & Emergency Departments,897402,Acute Hospitals,11545,5.317540060632308,No
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Accident & Emergency Departments,897402,Psychiatric Hospitals,1950,31.4825641025641,Yes
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Accident & Emergency Departments,897402,Community Hospitals,2069,29.671822136297727,Yes
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Accident & Emergency Departments,897402,Nursing Homes,16221,3.7846618580851983,No
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Polyclinics,5992676,Acute Hospitals,11545,5.317540060632308,No
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Polyclinics,5992676,Psychiatric Hospitals,1950,31.4825641025641,Yes
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Polyclinics,5992676,Community Hospitals,2069,29.671822136297727,Yes
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Polyclinics,5992676,Nursing Homes,16221,3.7846618580851983,No
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Dental Clinics,701924,Acute Hospitals,11545,5.317540060632308,No
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Dental Clinics,701924,Psychiatric Hospitals,1950,31.4825641025641,Yes
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Dental Clinics,701924,Community Hospitals,2069,29.671822136297727,Yes
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Dental Clinics,701924,Nursing Homes,16221,3.7846618580851983,No
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Day Surgeries,313483,Acute Hospitals,11545,5.317540060632308,No
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Day Surgeries,313483,Psychiatric Hospitals,1950,31.4825641025641,Yes
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Day Surgeries,313483,Community Hospitals,2069,29.671822136297727,Yes
    Kandang Kerbau Women's & Children's Hospital,2020,61391,Day Surgeries,313483,Nursing Homes,16221,3.7846618580851983,No
Public Sector Hospital Admissions,2021,461153,Acute Hospitals Admissions,566790,Acute Hospitals,11704,39.401315789473685,Yes
Public Sector Hospital Admissions,2021,461153,Acute Hospitals Admissions,566790,Psychiatric Hospitals,1950,236.48871794871795,Yes
Public Sector Hospital Admissions,2021,461153,Acute Hospitals Admissions,566790,Community Hospitals,2011,229.31526603679762,Yes
Public Sector Hospital Admissions,2021,461153,Acute Hospitals Admissions,566790,Nursing Homes,17064,27.024906235349274,Yes
Public Sector Hospital Admissions,2021,461153,Psychiatric Hospitals Admissions,8226,Acute Hospitals,11704,39.401315789473685,Yes
Public Sector Hospital Admissions,2021,461153,Psychiatric Hospitals Admissions,8226,Psychiatric Hospitals,1950,236.48871794871795,Yes
Public Sector Hospital Admissions,2021,461153,Psychiatric Hospitals Admissions,8226,Community Hospitals,2011,229.31526603679762,Yes
Public Sector Hospital Admissions,2021,461153,Psychiatric Hospitals Admissions,8226,Nursing Homes,17064,27.024906235349274,Yes
Public Sector Hospital Admissions,2021,461153,Community Hospitals Admissions,21207,Acute Hospitals,11704,39.401315789473685,Yes
Public Sector Hospital Admissions,2021,461153,Community Hospitals Admissions,21207,Psychiatric Hospitals,1950,236.48871794871795,Yes
Public Sector Hospital Admissions,2021,461153,Community Hospitals Admissions,21207,Community Hospitals,2011,229.31526603679762,Yes
Public Sector Hospital Admissions,2021,461153,Community Hospitals Admissions,21207,Nursing Homes,17064,27.024906235349274,Yes
Public Sector Hospital Admissions,2021,461153,Specialist Outpatient Clinics,5218526,Acute Hospitals,11704,39.401315789473685,Yes
Public Sector Hospital Admissions,2021,461153,Specialist Outpatient Clinics,5218526,Psychiatric Hospitals,1950,236.48871794871795,Yes
Public Sector Hospital Admissions,2021,461153,Specialist Outpatient Clinics,5218526,Community Hospitals,2011,229.31526603679762,Yes
Public Sector Hospital Admissions,2021,461153,Specialist Outpatient Clinics,5218526,Nursing Homes,17064,27.024906235349274,Yes
Public Sector Hospital Admissions,2021,461153,Accident & Emergency Departments,889087,Acute Hospitals,11704,39.401315789473685,Yes
Public Sector Hospital Admissions,2021,461153,Accident & Emergency Departments,889087,Psychiatric Hospitals,1950,236.48871794871795,Yes
Public Sector Hospital Admissions,2021,461153,Accident & Emergency Departments,889087,Community Hospitals,2011,229.31526603679762,Yes
Public Sector Hospital Admissions,2021,461153,Accident & Emergency Departments,889087,Nursing Homes,17064,27.024906235349274,Yes
Public Sector Hospital Admissions,2021,461153,Polyclinics,6200710,Acute Hospitals,11704,39.401315789473685,Yes
Public Sector Hospital Admissions,2021,461153,Polyclinics,6200710,Psychiatric Hospitals,1950,236.48871794871795,Yes
Public Sector Hospital Admissions,2021,461153,Polyclinics,6200710,Community Hospitals,2011,229.31526603679762,Yes
Public Sector Hospital Admissions,2021,461153,Polyclinics,6200710,Nursing Homes,17064,27.024906235349274,Yes
Public Sector Hospital Admissions,2021,461153,Dental Clinics,926026,Acute Hospitals,11704,39.401315789473685,Yes
Public Sector Hospital Admissions,2021,461153,Dental Clinics,926026,Psychiatric Hospitals,1950,236.48871794871795,Yes
Public Sector Hospital Admissions,2021,461153,Dental Clinics,926026,Community Hospitals,2011,229.31526603679762,Yes
Public Sector Hospital Admissions,2021,461153,Dental Clinics,926026,Nursing Homes,17064,27.024906235349274,Yes
Public Sector Hospital Admissions,2021,461153,Day Surgeries,396847,Acute Hospitals,11704,39.401315789473685,Yes
Public Sector Hospital Admissions,2021,461153,Day Surgeries,396847,Psychiatric Hospitals,1950,236.48871794871795,Yes
Public Sector Hospital Admissions,2021,461153,Day Surgeries,396847,Community Hospitals,2011,229.31526603679762,Yes
Public Sector Hospital Admissions,2021,461153,Day Surgeries,396847,Nursing Homes,17064,27.024906235349274,Yes
    National University Hospital,2021,65536,Acute Hospitals Admissions,566790,Acute Hospitals,11704,5.599453178400547,No
    National University Hospital,2021,65536,Acute Hospitals Admissions,566790,Psychiatric Hospitals,1950,33.60820512820513,Yes
    National University Hospital,2021,65536,Acute Hospitals Admissions,566790,Community Hospitals,2011,32.58876181004475,Yes
    National University Hospital,2021,65536,Acute Hospitals Admissions,566790,Nursing Homes,17064,3.840600093764651,No
    National University Hospital,2021,65536,Psychiatric Hospitals Admissions,8226,Acute Hospitals,11704,5.599453178400547,No
    National University Hospital,2021,65536,Psychiatric Hospitals Admissions,8226,Psychiatric Hospitals,1950,33.60820512820513,Yes
    National University Hospital,2021,65536,Psychiatric Hospitals Admissions,8226,Community Hospitals,2011,32.58876181004475,Yes
    National University Hospital,2021,65536,Psychiatric Hospitals Admissions,8226,Nursing Homes,17064,3.840600093764651,No
    National University Hospital,2021,65536,Community Hospitals Admissions,21207,Acute Hospitals,11704,5.599453178400547,No
    National University Hospital,2021,65536,Community Hospitals Admissions,21207,Psychiatric Hospitals,1950,33.60820512820513,Yes
    National University Hospital,2021,65536,Community Hospitals Admissions,21207,Community Hospitals,2011,32.58876181004475,Yes
    National University Hospital,2021,65536,Community Hospitals Admissions,21207,Nursing Homes,17064,3.840600093764651,No
    National University Hospital,2021,65536,Specialist Outpatient Clinics,5218526,Acute Hospitals,11704,5.599453178400547,No
    National University Hospital,2021,65536,Specialist Outpatient Clinics,5218526,Psychiatric Hospitals,1950,33.60820512820513,Yes
    National University Hospital,2021,65536,Specialist Outpatient Clinics,5218526,Community Hospitals,2011,32.58876181004475,Yes
    National University Hospital,2021,65536,Specialist Outpatient Clinics,5218526,Nursing Homes,17064,3.840600093764651,No
